name,risk
0000019.jpg,0.05607844516634941
0000028.jpg,0.40733885765075684
0000060.jpg,0.19621054828166962
0000065.jpg,0.20034436881542206
0000069.jpg,0.18650773167610168
0000082.jpg,0.3582991063594818
0000098.jpg,0.02586246281862259
0000105.jpg,0.3179084360599518
0000108.jpg,0.24001683294773102
0000116.jpg,0.4153153598308563
0000120.jpg,0.15921109914779663
0000124.jpg,0.3822530210018158
0000177.jpg,0.2657230794429779
0000187.jpg,0.5766038298606873
0000199.jpg,0.058905500918626785
0000213.jpg,0.5328802466392517
0000226.jpg,0.4110534191131592
0000228.jpg,0.1942281275987625
0000233.jpg,0.28103238344192505
0000240.jpg,0.4707416892051697
0000251.jpg,0.48936495184898376
0000256.jpg,0.13549725711345673
0000265.jpg,0.2596278786659241
0000267.jpg,0.29551783204078674
0000315.jpg,0.049930598586797714
0000320.jpg,0.3965786099433899
0000324.jpg,0.3073313236236572
0000341.jpg,0.3097112476825714
0000366.jpg,0.016291318461298943
0000380.jpg,0.057179100811481476
0000384.jpg,0.3069482445716858
0000388.jpg,0.11490029841661453
0000431.jpg,0.2833837866783142
0000442.jpg,0.1154819056391716
0000456.jpg,0.6189517378807068
0000476.jpg,0.28845247626304626
0000492.jpg,0.8916224837303162
0000501.jpg,0.687038242816925
0000527.jpg,0.16165892779827118
0000535.jpg,0.02515813335776329
0000536.jpg,0.11270961165428162
0000542.jpg,0.08564995974302292
0000556.jpg,0.538323700428009
0000557.jpg,0.014163274317979813
0000561.jpg,0.005258152727037668
0000575.jpg,0.010001192800700665
0000578.jpg,0.002607348607853055
0000579.jpg,0.016571879386901855
0000583.jpg,0.006456077564507723
0000632.jpg,0.007500244304537773
0000637.jpg,0.004140864126384258
0000650.jpg,0.006696269381791353
0000653.jpg,0.0005815421463921666
0000656.jpg,0.008646151050925255
0000658.jpg,0.0233803391456604
0000663.jpg,0.004135250113904476
0000670.jpg,0.011221269145607948
0000678.jpg,0.01284339465200901
0000693.jpg,0.004080766811966896
0000694.jpg,0.009131389670073986
0000700.jpg,0.015688296407461166
0000709.jpg,0.00106350879650563
0000731.jpg,0.004270810633897781
0000737.jpg,0.313378244638443
0000745.jpg,0.00107000267598778
0000757.jpg,0.025100795552134514
0000765.jpg,0.00623514037579298
0000768.jpg,0.038285031914711
0000775.jpg,0.0022851654794067144
0000780.jpg,0.1315334439277649
0000787.jpg,0.011080611497163773
0000794.jpg,0.005157894920557737
0000811.jpg,0.041489724069833755
0000826.jpg,0.03676212951540947
0000828.jpg,0.02237860858440399
0000844.jpg,0.015739407390356064
0000845.jpg,0.003012025263160467
0000873.jpg,0.038614366203546524
0000878.jpg,0.00028801464941352606
0000890.jpg,0.009750195778906345
0000902.jpg,0.017334623262286186
0000906.jpg,0.00600042100995779
0000914.jpg,0.0409468337893486
0000921.jpg,0.037907183170318604
0000932.jpg,0.016686856746673584
0000936.jpg,0.02414880506694317
0000951.jpg,0.002461681142449379
0000961.jpg,0.004136000759899616
0000962.jpg,0.0233329925686121
0000963.jpg,0.020877495408058167
0000972.jpg,0.011697572655975819
0000980.jpg,0.009517979808151722
0000981.jpg,0.011166025884449482
0000986.jpg,0.004259636625647545
0001010.jpg,0.0023794055450707674
0001012.jpg,0.05036281421780586
0001020.jpg,0.0018812364432960749
0001025.jpg,0.07509889453649521
0001039.jpg,0.00802092719823122
0001044.jpg,0.0002484348660800606
0001047.jpg,0.03649516403675079
0001049.jpg,0.002454891800880432
0001060.jpg,0.0006308879237622023
0001089.jpg,0.043942105025053024
0001090.jpg,0.01726001314818859
0001092.jpg,0.04050150513648987
0001098.jpg,0.00621551088988781
0001136.jpg,0.3642556369304657
0001167.jpg,0.003487408859655261
0001168.jpg,0.019957443699240685
0001169.jpg,0.016719575971364975
0001172.jpg,0.005581441801041365
0001174.jpg,0.00733969546854496
0001182.jpg,0.08481413125991821
0001183.jpg,0.08465305715799332
0001188.jpg,0.016567708924412727
0001193.jpg,0.004247000440955162
0001208.jpg,0.00472490768879652
0001213.jpg,0.025947192683815956
0001223.jpg,0.032360635697841644
0001227.jpg,0.003465756308287382
0001240.jpg,0.010237705893814564
0001252.jpg,0.011531725525856018
0001267.jpg,0.022141527384519577
0001291.jpg,0.014078445732593536
0001295.jpg,0.002363428473472595
0001296.jpg,0.09965881705284119
0001307.jpg,0.02254953235387802
0001310.jpg,0.015214640647172928
0001313.jpg,0.0015896335244178772
0001316.jpg,0.013571261428296566
0001327.jpg,0.2942191958427429
0001332.jpg,0.011508029885590076
0001339.jpg,0.005575032904744148
0001341.jpg,0.06754083931446075
0001345.jpg,0.001402796944603324
0001348.jpg,0.004723230842500925
0001352.jpg,0.03369350731372833
0001360.jpg,0.019488854333758354
0001361.jpg,0.003417566418647766
0001369.jpg,0.005255809053778648
0001373.jpg,0.014530670829117298
0001374.jpg,0.005854815244674683
0001375.jpg,0.03763861954212189
0001389.jpg,0.03265088424086571
0001391.jpg,0.011044126935303211
0001398.jpg,0.002283952198922634
0001399.jpg,0.010104937478899956
0001405.jpg,0.1389101892709732
0001409.jpg,0.00685866316780448
0001410.jpg,0.0004869242256972939
0001411.jpg,0.013252032920718193
0001418.jpg,0.0005375657929107547
0001420.jpg,0.0019593487959355116
0001423.jpg,0.005809198133647442
0001452.jpg,0.0016069127013906837
0001482.jpg,0.08481413125991821
0001483.jpg,0.08465305715799332
0001486.jpg,0.16209670901298523
0001498.jpg,0.03957729414105415
0001499.jpg,0.02291049435734749
0001512.jpg,0.01876189187169075
0001528.jpg,0.008220653049647808
0001540.jpg,0.010237705893814564
0001542.jpg,0.03645985946059227
0001545.jpg,0.004268046002835035
0001553.jpg,0.0013460423797369003
0001554.jpg,0.0011826981790363789
0001564.jpg,0.0029256565030664206
0001572.jpg,0.0009755493956618011
0001574.jpg,0.010369252413511276
0001583.jpg,0.09390886127948761
0001590.jpg,0.003730056108906865
0001601.jpg,0.0030960834119468927
0001606.jpg,0.010591459460556507
0001607.jpg,0.02254953235387802
0001614.jpg,0.005694458726793528
0001616.jpg,0.013571261428296566
0001631.jpg,0.15825752913951874
0001641.jpg,0.06754083931446075
0001647.jpg,0.023866357281804085
0001648.jpg,0.004723230842500925
0001653.jpg,0.033720463514328
0001654.jpg,0.004252750892192125
0001669.jpg,0.005255809053778648
0001671.jpg,0.003494107164442539
0001677.jpg,0.0017210188088938594
0001694.jpg,0.04771580547094345
0001701.jpg,0.024625349789857864
0001713.jpg,0.0076113673858344555
0001716.jpg,0.009910216554999352
0001721.jpg,0.03620164841413498
0001724.jpg,0.004613770171999931
0001735.jpg,0.004697941709309816
0001738.jpg,0.00660283537581563
0001745.jpg,0.07301007211208344
0001749.jpg,0.0011957465903833508
0001755.jpg,0.004493517801165581
0001761.jpg,0.006591348443180323
0001765.jpg,0.002469355473294854
0001777.jpg,0.0002319094055565074
0001783.jpg,0.004530014004558325
0001787.jpg,0.005115578416734934
0001794.jpg,0.005391760729253292
0001796.jpg,0.0410514771938324
0001797.jpg,0.0012275699991732836
0001798.jpg,0.00788147747516632
0001800.jpg,0.00011548827023943886
0001805.jpg,0.0008557848050259054
0001807.jpg,0.03475632891058922
0001817.jpg,0.03540140762925148
0001827.jpg,0.005321737378835678
0001835.jpg,0.0037436040583997965
0001848.jpg,0.0031242321711033583
0001860.jpg,0.08528212457895279
0001864.jpg,0.026681015267968178
0001866.jpg,0.03025590069591999
0001869.jpg,0.20732823014259338
0001870.jpg,0.010153977200388908
0001877.jpg,0.0017214409308508039
0001885.jpg,0.0024467920884490013
0001886.jpg,0.0339510403573513
0001899.jpg,0.038957856595516205
0001910.jpg,0.007576488424092531
0001913.jpg,0.0027882936410605907
0001915.jpg,0.017796237021684647
0001920.jpg,0.025403590872883797
0001925.jpg,0.015970971435308456
0001933.jpg,0.0024027018807828426
0001936.jpg,0.08806443214416504
0001944.jpg,0.004435887094587088
0001964.jpg,0.0014189131325110793
0001965.jpg,0.030001265928149223
0001977.jpg,0.0043551125563681126
0001981.jpg,0.0110216299071908
0001994.jpg,0.012007701210677624
0002003.jpg,0.015207961201667786
0002008.jpg,0.10950928181409836
0002010.jpg,0.03156012296676636
0002021.jpg,0.004715261980891228
0002024.jpg,0.003302189754322171
0002025.jpg,0.041344139724969864
0002027.jpg,0.015280833467841148
0002036.jpg,0.002476330380886793
0002041.jpg,0.005564291495829821
0002043.jpg,0.011029543355107307
0002068.jpg,0.005311708897352219
0002085.jpg,0.007264118175953627
0002087.jpg,0.0007799370214343071
0002092.jpg,0.02645031549036503
0002096.jpg,0.17216365039348602
0002099.jpg,0.05156663432717323
0002107.jpg,0.0037161081563681364
0002116.jpg,0.0007795454584993422
0002127.jpg,0.017930850386619568
0002130.jpg,0.0043708630837500095
0002138.jpg,0.20078328251838684
0002140.jpg,0.01744493469595909
0002148.jpg,0.024890104308724403
0002157.jpg,0.0015167176024988294
0002158.jpg,0.0051060207188129425
0002164.jpg,0.0072798775508999825
0002196.jpg,0.015130642801523209
0002214.jpg,0.027300462126731873
0002219.jpg,0.06341823935508728
0002224.jpg,0.001829603686928749
0002226.jpg,0.004153215326368809
0002235.jpg,0.03397168591618538
0002246.jpg,0.0037231729365885258
0002249.jpg,0.005129347089678049
0002252.jpg,0.025897599756717682
0002261.jpg,0.0014030508464202285
0002267.jpg,0.008494775742292404
0002272.jpg,0.03441926836967468
0002274.jpg,0.016430843621492386
0002276.jpg,0.039022982120513916
0002280.jpg,0.03482237458229065
0002281.jpg,0.26304325461387634
0002300.jpg,0.018252743408083916
0002303.jpg,0.015883715823292732
0002304.jpg,0.0016134085599333048
0002307.jpg,0.06330608576536179
0002311.jpg,0.006038932129740715
0002315.jpg,0.07419652491807938
0002317.jpg,0.03041643463075161
0002322.jpg,0.004428405314683914
0002323.jpg,0.014011252671480179
0002326.jpg,0.0044440110214054585
0002334.jpg,0.0006739951786585152
0002342.jpg,0.008220236748456955
0002344.jpg,0.0058225952088832855
0002359.jpg,0.012913122773170471
0002361.jpg,0.016414230689406395
0002373.jpg,0.02474781684577465
0002383.jpg,0.07881355285644531
0002395.jpg,0.04558521509170532
0002402.jpg,0.0017133729998022318
0002407.jpg,0.0027147852815687656
0002424.jpg,0.0007065718527883291
0002426.jpg,0.0033299410715699196
0002428.jpg,0.04426783323287964
0002431.jpg,0.007306058891117573
0002432.jpg,0.06728365272283554
0002433.jpg,0.003267776919528842
0002435.jpg,0.01979559287428856
0002473.jpg,0.0014345241943374276
0002474.jpg,0.002077399054542184
0002475.jpg,0.012577289715409279
0002479.jpg,0.028837407007813454
0002481.jpg,0.027990015223622322
0002494.jpg,0.003658292116597295
0002495.jpg,0.10643258690834045
0002498.jpg,0.002497917739674449
0002504.jpg,0.0014898180961608887
0002507.jpg,0.003953264094889164
0002515.jpg,0.08695276826620102
0002518.jpg,0.029435349628329277
0002526.jpg,0.011938589625060558
0002529.jpg,0.024999797344207764
0002530.jpg,0.0011610896326601505
0002541.jpg,0.031229063868522644
0002551.jpg,0.0024272636510431767
0002553.jpg,0.008061560802161694
0002555.jpg,0.0014855001354590058
0002561.jpg,0.0004265441675670445
0002565.jpg,0.04498272389173508
0002576.jpg,0.009897335432469845
0002577.jpg,0.03033534437417984
0002585.jpg,0.002650987356901169
0002586.jpg,0.006024275440722704
0002589.jpg,0.00033321045339107513
0002593.jpg,0.01107791531831026
0002594.jpg,0.010847870260477066
0002602.jpg,0.0006112126866355538
0002607.jpg,0.0028554857708513737
0002608.jpg,0.006955586373806
0002640.jpg,0.0004444901132956147
0002641.jpg,0.0006472609820775688
0002650.jpg,0.030245859175920486
0002662.jpg,0.023771462962031364
0002665.jpg,0.002861343091353774
0002672.jpg,0.003098976332694292
0002696.jpg,0.01559069100767374
0002707.jpg,0.0016674186335876584
0002710.jpg,0.013710417784750462
0002711.jpg,0.009402253665030003
0002715.jpg,0.00305744307115674
0002719.jpg,0.007262818049639463
0002731.jpg,0.007787260692566633
0002732.jpg,0.03025152161717415
0002735.jpg,0.0059264348819851875
0002741.jpg,0.00547230476513505
0002746.jpg,0.08628183603286743
0002751.jpg,0.04454212263226509
0002757.jpg,0.01095646433532238
0002758.jpg,0.00473784189671278
0002759.jpg,0.00021341859246604145
0002768.jpg,0.04945043474435806
0002776.jpg,0.0029124883003532887
0002789.jpg,0.02433488331735134
0002793.jpg,0.002625760855153203
0002805.jpg,0.14855363965034485
0002809.jpg,0.0705462396144867
0002814.jpg,0.02056417614221573
0002816.jpg,0.013149159960448742
0002846.jpg,0.07837393879890442
0002865.jpg,0.003492057090625167
0002879.jpg,0.0006781590636819601
0002882.jpg,0.010712857358157635
0002885.jpg,0.1039818748831749
0002888.jpg,0.013529392890632153
0002894.jpg,0.02921646647155285
0002909.jpg,0.018501847982406616
0002911.jpg,0.031746167689561844
0002918.jpg,0.046694573014974594
0002922.jpg,0.008763748221099377
0002925.jpg,0.004973141942173243
0002949.jpg,0.011976029723882675
0002957.jpg,0.03701401129364967
0002959.jpg,0.0023009399883449078
0002964.jpg,0.05422404408454895
0002990.jpg,0.016456786543130875
0002996.jpg,0.14921346306800842
0003005.jpg,0.022961318492889404
0003012.jpg,0.002220619237050414
0003017.jpg,0.004379799123853445
0003021.jpg,0.03218071907758713
0003031.jpg,0.0011670830426737666
0003045.jpg,0.009255949407815933
0003056.jpg,0.02369772270321846
0003061.jpg,0.09589927643537521
0003063.jpg,0.09645333141088486
0003065.jpg,0.01185308676213026
0003066.jpg,0.007929272949695587
0003067.jpg,0.0018845192389562726
0003068.jpg,0.005539278965443373
0003072.jpg,0.005965515039861202
0003077.jpg,0.0019446079386398196
0003102.jpg,0.04925498366355896
0003103.jpg,0.015258505940437317
0003108.jpg,0.0046891518868505955
0003109.jpg,0.04190954938530922
0003114.jpg,0.005198311526328325
0003119.jpg,0.055798135697841644
0003124.jpg,0.005735314916819334
0003143.jpg,0.047639649361371994
0003147.jpg,0.011805474758148193
0003155.jpg,0.022680245339870453
0003157.jpg,0.0004413871210999787
0003175.jpg,0.0014640319859609008
0003177.jpg,0.006840935442596674
0003179.jpg,0.0468672513961792
0003190.jpg,0.00889642909169197
0003192.jpg,0.0065313829109072685
0003197.jpg,0.02780330739915371
0003214.jpg,0.02255895733833313
0003221.jpg,0.2903706133365631
0003239.jpg,0.0011370258871465921
0003251.jpg,0.20820988714694977
0003262.jpg,0.004987139254808426
0003264.jpg,0.012701564468443394
0003266.jpg,0.013203280977904797
0003269.jpg,0.06072899326682091
0003276.jpg,0.000813025631941855
0003278.jpg,0.035324230790138245
0003279.jpg,0.0007967530400492251
0003280.jpg,0.0032683610916137695
0003291.jpg,0.003596923314034939
0003300.jpg,0.001827791566029191
0003302.jpg,0.0018849667394533753
0003317.jpg,0.1004386618733406
0003320.jpg,0.052096545696258545
0003321.jpg,0.001731535536237061
0003324.jpg,0.010602404363453388
0003326.jpg,0.0531124547123909
0003327.jpg,0.007984044030308723
0003333.jpg,0.04549205303192139
0003334.jpg,0.017127327620983124
0003336.jpg,0.020426545292139053
0003341.jpg,0.013982395641505718
0003345.jpg,0.009161935187876225
0003346.jpg,0.0014235635753720999
0003358.jpg,0.16947035491466522
0003364.jpg,0.020033324137330055
0003387.jpg,0.0016534571768715978
0003400.jpg,0.059165433049201965
0003401.jpg,0.010855618864297867
0003419.jpg,0.02444390021264553
0003430.jpg,0.07047047466039658
0003436.jpg,0.005328627768903971
0003443.jpg,0.002072563860565424
0003453.jpg,0.001357796136289835
0003461.jpg,0.00015244456881191581
0003466.jpg,0.0013955654576420784
0003481.jpg,0.01560636144131422
0003489.jpg,0.000532961857970804
0003497.jpg,0.017214898020029068
0003500.jpg,0.07269877195358276
0003521.jpg,0.0058786324225366116
0003539.jpg,0.015457442961633205
0003542.jpg,0.029343558475375175
0003545.jpg,0.0018489292124286294
0003548.jpg,0.005567765329033136
0003567.jpg,0.013915909454226494
0003568.jpg,0.0038369845133274794
0003575.jpg,0.0033955180551856756
0003582.jpg,0.2712728679180145
0003586.jpg,0.018646731972694397
0003590.jpg,0.0016529447166249156
0003610.jpg,0.02955971658229828
0003620.jpg,0.0010733150411397219
0003623.jpg,0.002271748147904873
0003625.jpg,0.009378948248922825
0003636.jpg,0.0029758471064269543
0003639.jpg,0.06599920243024826
0003640.jpg,0.028338132426142693
0003642.jpg,0.3086358606815338
0003645.jpg,0.2316422313451767
0003648.jpg,0.0018704311223700643
0003651.jpg,0.0013958360068500042
0003658.jpg,0.009355615824460983
